hex9,value
89c96bc6807ffff,15
89dee310d13ffff,15
89d5835a257ffff,65
891ca46ead3ffff,70
891fa80e03bffff,30
89254a32c63ffff,90
891a1459253ffff,45
8950deb70b3ffff,10
893c0db4b0bffff,20
894b7221cd3ffff,20
89470a4f407ffff,85
894db1b0957ffff,85
893e7516237ffff,70
89e70c6208bffff,40
89e98ea5573ffff,5
89e3b5d58d3ffff,10
89ecc696803ffff,35
89eaec2d653ffff,75
89e894a3687ffff,40
898da99742bffff,70
89830868a6fffff,10
899ca665ecbffff,10
897b2098d03ffff,30
8989a968a2fffff,80
89871e1b447ffff,15
899aa86e947ffff,10
89816345083ffff,75
890326233abffff,75
890326233abffff,95
890326233abffff,65
890326233abffff,15
890326233abffff,65
890326233abffff,55
890326233abffff,25
890326233abffff,10
899160175cbffff,50
898ea08f5d3ffff,45
89a530d6a9bffff,70
8984c195c67ffff,100
899eb024043ffff,105
89830868a6fffff,10
89e914d254fffff,90
89f094096a7ffff,80
89e562a7443ffff,5
89e75dba673ffff,10
89eaec2d653ffff,40
89ee82a692fffff,110
89ec00b050bffff,10
8943842ddb7ffff,10
895571432b3ffff,10
891ca46ead3ffff,5
89512078ba3ffff,5
89a90301d93ffff,5
892f252f2b3ffff,5
893c0db4b0bffff,100
8939918e86fffff,105
8948e1d703bffff,25
89470a4f407ffff,30
891892c2133ffff,25
89272954917ffff,65
891d6508b9bffff,10
8916c5d36afffff,65
89da1039a93ffff,35
892c9bda297ffff,5
89991a95b17ffff,5
8973334a083ffff,5
8907053499bffff,15
890943d05b3ffff,15
890fb51b0b7ffff,10
8904a9342a3ffff,25
890d0d4208fffff,40
8901b510837ffff,15
8902dcc43abffff,15
893c0db4b0bffff,105
89330b4eaabffff,40
89ecc696803ffff,5
89e12599a0fffff,95
89e3b5d58d3ffff,80
89eef5b1383ffff,90
89eaec2d653ffff,10
89e75dba673ffff,10
89e562a7443ffff,10
890326233abffff,5
8948e1d703bffff,15
89eaec2d653ffff,20
89e894a3687ffff,5
8950deb70b3ffff,5
894240d0cbbffff,10
893fb43068fffff,10
89e75dba673ffff,5
890326233abffff,5
89eef5b1383ffff,5
891ca46ead3ffff,5
892f252f2b3ffff,5
89d226d3277ffff,15
89dc8c1656bffff,40
89180844153ffff,45
892e928032bffff,10
8927b041ab7ffff,75
894240d0cbbffff,25
8934a96e0cfffff,20
89e3b5d58d3ffff,5
89816345083ffff,5
8969120aeafffff,5
89675e1042fffff,10
8971086c32bffff,10
890943d05b3ffff,30
8905b4a2d3bffff,20
89c89650e67ffff,45
89ad56cf5cbffff,10
89d5580a847ffff,25
89cfa312d43ffff,50
8922e0d0ccfffff,100
89068d0480fffff,40
8905b4a2d3bffff,40
89a90301d93ffff,70
89c10b4838fffff,5
89ba6e0806fffff,15
89ad56cf5cbffff,30
89b7893a22fffff,40
89c89650e67ffff,20
89b58c53313ffff,105
89d80d336d7ffff,65
891e63096d3ffff,35
890e4bd900bffff,100
893fb43068fffff,70
8940137586bffff,45
8936a98dcc7ffff,15
89e75dba673ffff,30
89e562a7443ffff,50
89ee46c292fffff,15
89f36408a57ffff,15
899aa86e947ffff,65
89330b4eaabffff,55
8944464066fffff,25
894240d0cbbffff,10
89e98ea5573ffff,15
89ed769a6abffff,-99997
890326233abffff,25
899eb024043ffff,10
89f094096a7ffff,15
89ee82a692fffff,25
89e914d254fffff,5
89d5580a847ffff,10
89d75c6c53bffff,65
89cd2a9a67bffff,25
