hex9,value
89196b9656bffff,25
89196b9656fffff,140
89196b9657bffff,0
89196b96587ffff,10
89196b965a3ffff,40
89196b965b3ffff,10
89196b965bbffff,5
89196b96807ffff,10
89196b9680fffff,40
89196b96817ffff,10
89196b96823ffff,55
89196b96827ffff,140
89196b9682bffff,655
89196b9682fffff,740
89196b96833ffff,15
89196b96837ffff,40
89196b9683bffff,55
89196b96863ffff,540
89196b96867ffff,715
89196b9686bffff,30
89196b9686fffff,555
89196b96873ffff,330
89196b96877ffff,555
89196b9687bffff,100
89196b96887ffff,15
89196b9688bffff,5
89196b9688fffff,85
89196b96897ffff,5
89196b9689bffff,15
89196b968a7ffff,5
89196b968abffff,5
89196b968afffff,25
89196b968b3ffff,20
89196b968b7ffff,20
89196b968bbffff,25
89196b968c7ffff,25
89196b968d3ffff,35
89196b968d7ffff,105
89196b96903ffff,765
89196b96907ffff,720
89196b9690bffff,855
89196b9690fffff,735
89196b96913ffff,685
89196b96917ffff,590
89196b9691bffff,750
89196b96923ffff,5
89196b96927ffff,15
89196b9692fffff,15
89196b96933ffff,460
89196b9693bffff,395
89196b96943ffff,90
89196b96947ffff,300
89196b9694bffff,545
89196b96953ffff,95
89196b96957ffff,35
89196b9695bffff,860
89196b96963ffff,30
89196b9696bffff,35
89196b9696fffff,5
89196b96973ffff,350
89196b96977ffff,160
89196b96983ffff,545
89196b96987ffff,400
89196b9698bffff,505
89196b9698fffff,335
89196b96993ffff,275
89196b96997ffff,440
89196b9699bffff,310
89196b969a3ffff,700
89196b969a7ffff,350
89196b969abffff,605
89196b969afffff,255
89196b969b3ffff,650
89196b969b7ffff,950
89196b969bbffff,530
89196b969c3ffff,10
89196b969c7ffff,370
89196b969cbffff,15
89196b969cfffff,15
89196b96a03ffff,145
89196b96a0bffff,220
89196b96a17ffff,5
89196b96a1bffff,945
89196b96a43ffff,430
89196b96a4bffff,690
89196b96a4fffff,365
89196b96a53ffff,445
89196b96a57ffff,415
89196b96a5bffff,635
89196b96a6bffff,135
89196b96a6fffff,5
89196b96a7bffff,340
89196b96aafffff,5
89196b96ac3ffff,90
89196b96ac7ffff,40
89196b96acbffff,530
89196b96acfffff,195
89196b96ad3ffff,360
89196b96adbffff,755
89196b96b03ffff,200
89196b96b07ffff,30
89196b96b0bffff,150
89196b96b13ffff,490
89196b96b17ffff,570
89196b96b1bffff,375
89196b96b2fffff,5
89196b96b57ffff,90
89196b96b73ffff,15
89196b96b83ffff,405
89196b96b87ffff,590
89196b96b8bffff,405
89196b96b8fffff,825
89196b96b93ffff,765
89196b96b97ffff,835
89196b96b9bffff,590
89196b96ba3ffff,20
89196b96babffff,45
89196b96bb3ffff,395
89196b96bbbffff,705
89196b96bc3ffff,395
89196b96bc7ffff,905
89196b96bcfffff,185
89196b96bd3ffff,270
89196b96bd7ffff,675
89196b96c03ffff,15
89196b96c07ffff,55
89196b96c13ffff,20
89196b96c17ffff,30
89196b96c1bffff,10
89196b96c23ffff,5
89196b96c3bffff,15
89196b96c43ffff,605
89196b96c47ffff,160
89196b96c4bffff,390
89196b96c4fffff,685
89196b96c53ffff,530
89196b96c57ffff,435
89196b96c5bffff,515
89196b96c63ffff,5
89196b96c67ffff,10
89196b96c6bffff,5
89196b96c6fffff,45
89196b96c73ffff,20
89196b96c77ffff,20
89196b96c87ffff,5
89196b96cafffff,5
89196b96cc3ffff,565
89196b96cc7ffff,30
89196b96ccbffff,570
89196b96ccfffff,525
89196b96cd3ffff,150
89196b96cd7ffff,15
89196b96cdbffff,405
89196b96d03ffff,55
89196b96d07ffff,5
89196b96d0bffff,5
89196b96d0fffff,5
89196b96d13ffff,10
89196b96d17ffff,10
89196b96d1bffff,80
89196b96d23ffff,85
89196b96d27ffff,215
89196b96d2fffff,275
89196b96d33ffff,10
89196b96d37ffff,205
89196b96d3bffff,10
89196b96d47ffff,5
89196b96d4bffff,15
89196b96d57ffff,10
89196b96d5bffff,10
89196b96d63ffff,5
89196b96d67ffff,100
89196b96d6fffff,20
89196b96d73ffff,5
89196b96d7bffff,20
89196b96d87ffff,80
89196b96d8fffff,180
89196b96da3ffff,5
89196b96dabffff,30
89196b96dafffff,5
89196b96db3ffff,40
89196b96dbbffff,405
89196b96dcbffff,20
89196b96dcfffff,10
89196b96ddbffff,15
89196b96e0bffff,5
89196b96e0fffff,20
89196b96e1bffff,5
89196b96e33ffff,5
89196b96e37ffff,10
89196b96e57ffff,10
89196b96e6bffff,10
89196b96e6fffff,10
89196b96e7bffff,15
89196b96e83ffff,20
89196b96e87ffff,35
89196b96e8fffff,25
89196b96e93ffff,240
89196b96e97ffff,255
89196b96ea3ffff,435
89196b96ea7ffff,95
89196b96eabffff,70
89196b96eb3ffff,530
89196b96eb7ffff,260
89196b96ebbffff,25
89196b96ec3ffff,15
89196b96ecfffff,10
89196b96ed3ffff,10
89196b96ed7ffff,35
89196ba0007ffff,290
89196ba000bffff,305
89196ba000fffff,560
89196ba0023ffff,585
89196ba0027ffff,940
89196ba002bffff,520
89196ba002fffff,530
89196ba0033ffff,70
89196ba0037ffff,155
89196ba003bffff,215
89196ba0043ffff,55
89196ba0047ffff,605
89196ba004fffff,490
89196ba0063ffff,220
89196ba0067ffff,850
89196ba006bffff,580
89196ba006fffff,460
89196ba0073ffff,420
89196ba0077ffff,490
89196ba007bffff,485
89196ba0103ffff,135
89196ba0107ffff,350
89196ba010bffff,320
89196ba0117ffff,125
89196ba011bffff,55
89196ba012bffff,5
89196ba0133ffff,385
89196ba0137ffff,245
89196ba013bffff,310
89196ba0143ffff,820
89196ba0147ffff,760
89196ba014bffff,295
89196ba014fffff,490
89196ba0153ffff,475
89196ba0157ffff,535
89196ba015bffff,435
89196ba0163ffff,440
89196ba0167ffff,20
89196ba016bffff,640
89196ba016fffff,480
89196ba0173ffff,590
89196ba017bffff,365
89196ba0183ffff,145
89196ba0187ffff,630
89196ba018fffff,430
89196ba0197ffff,65
89196ba01a3ffff,430
89196ba01a7ffff,775
89196ba01abffff,450
89196ba01afffff,410
89196ba01b3ffff,465
89196ba01b7ffff,120
89196ba01bbffff,95
89196ba01cbffff,520
89196ba01cfffff,240
89196ba026fffff,255
89196ba02a3ffff,410
89196ba02a7ffff,495
89196ba02abffff,55
89196ba02afffff,500
89196ba02b3ffff,355
89196ba02b7ffff,665
89196ba0303ffff,590
89196ba0307ffff,740
89196ba0313ffff,635
89196ba0317ffff,740
89196ba031bffff,265
89196ba032bffff,470
89196ba032fffff,460
89196ba0333ffff,300
89196ba0337ffff,425
89196ba0343ffff,70
89196ba0347ffff,840
89196ba034bffff,155
89196ba034fffff,385
89196ba0363ffff,180
89196ba0367ffff,440
89196ba036bffff,275
89196ba036fffff,295
89196ba0373ffff,135
89196ba037bffff,1295
89196ba0383ffff,510
89196ba0387ffff,540
89196ba038bffff,310
89196ba038fffff,420
89196ba0393ffff,515
89196ba0397ffff,705
89196ba039bffff,305
89196ba03a3ffff,775
89196ba03a7ffff,855
89196ba03abffff,895
89196ba03afffff,785
89196ba03b3ffff,225
89196ba03b7ffff,655
89196ba03bbffff,165
89196ba03c3ffff,455
89196ba03c7ffff,370
89196ba03cbffff,150
89196ba03cfffff,440
89196ba03d3ffff,365
89196ba03d7ffff,365
89196ba03dbffff,515
89196ba0407ffff,75
89196ba0423ffff,165
89196ba0427ffff,70
89196ba0433ffff,745
89196ba0437ffff,695
89196ba04a3ffff,545
89196ba04a7ffff,305
89196ba04abffff,470
89196ba04afffff,535
89196ba04b7ffff,100
89196ba05c3ffff,140
89196ba05cbffff,260
89196ba05d3ffff,105
89196ba05dbffff,575
89196ba06d3ffff,30
89196ba0803ffff,215
89196ba0807ffff,620
89196ba080fffff,480
89196ba0817ffff,285
89196ba0823ffff,250
89196ba0827ffff,390
89196ba082bffff,120
89196ba082fffff,45
89196ba0833ffff,545
89196ba0837ffff,450
89196ba083bffff,660
89196ba084bffff,35
89196ba0887ffff,215
89196ba088fffff,85
89196ba08a3ffff,665
89196ba08a7ffff,470
89196ba08abffff,800
89196ba08afffff,705
89196ba08b3ffff,490
89196ba08b7ffff,520
89196ba08bbffff,805
89196ba0917ffff,5
89196ba091bffff,150
89196ba094bffff,5
89196ba0953ffff,395
89196ba095bffff,5
89196ba0983ffff,500
89196ba0987ffff,100
89196ba098bffff,285
89196ba0993ffff,550
89196ba0997ffff,495
89196ba099bffff,435
89196ba09b7ffff,240
89196ba09c3ffff,105
89196ba09c7ffff,595
89196ba09cbffff,590
89196ba09cfffff,515
89196ba09d3ffff,540
89196ba09d7ffff,50
89196ba09dbffff,480
89196ba0a0bffff,15
89196ba0a0fffff,5
89196ba0a1bffff,10
89196ba0a37ffff,15
89196ba0a43ffff,20
89196ba0a53ffff,570
89196ba0a57ffff,85
89196ba0a5bffff,260
89196ba0a6bffff,130
89196ba0a6fffff,175
89196ba0a83ffff,135
89196ba0a87ffff,25
89196ba0a93ffff,500
89196ba0a97ffff,685
89196ba0a9bffff,320
89196ba0acbffff,45
89196ba0acfffff,15
89196ba0ad3ffff,295
89196ba0ad7ffff,15
89196ba0adbffff,40
89196ba0b27ffff,30
89196ba0b37ffff,85
89196ba0b83ffff,5
89196ba0b87ffff,15
89196ba0ba3ffff,40
89196ba0bafffff,65
89196ba0bcbffff,5
89196ba0bdbffff,5
89196ba0c1bffff,35
89196ba0c4bffff,205
89196ba0c53ffff,295
89196ba0c87ffff,15
89196ba0c8fffff,10
89196ba0c97ffff,165
89196ba0cb3ffff,15
89196ba0cc3ffff,590
89196ba0cc7ffff,55
89196ba0ccbffff,370
89196ba0ccfffff,375
89196ba0cd3ffff,430
89196ba0cd7ffff,25
89196ba0cdbffff,730
89196ba0d07ffff,75
89196ba0d0fffff,395
89196ba0d23ffff,20
89196ba0d27ffff,230
89196ba0d2bffff,420
89196ba0d2fffff,180
89196ba0d37ffff,5
89196ba0d3bffff,180
89196ba0d4fffff,215
89196ba0d63ffff,480
89196ba0d67ffff,415
89196ba0d6bffff,440
89196ba0d6fffff,280
89196ba0d73ffff,630
89196ba0d77ffff,520
89196ba0d7bffff,435
89196ba0e0fffff,575
89196ba0e23ffff,80
89196ba0e2bffff,840
89196ba0e2fffff,425
89196ba0e3bffff,405
89196ba0e43ffff,5
89196ba0e47ffff,195
89196ba0e4fffff,305
89196ba0e5bffff,595
89196ba0e63ffff,700
89196ba0e67ffff,640
89196ba0e6bffff,525
89196ba0e6fffff,330
89196ba0e73ffff,715
89196ba0e77ffff,650
89196ba0e7bffff,460
89196ba0e8bffff,5
89196ba0ec3ffff,375
89196ba0ec7ffff,25
89196ba0ecbffff,35
89196ba0ed3ffff,1090
89196ba0ed7ffff,550
89196ba0edbffff,515
89196ba110fffff,85
89196ba1127ffff,235
89196ba1137ffff,40
89196ba122bffff,445
89196ba122fffff,40
89196ba123bffff,10
89196ba1263ffff,125
89196ba1267ffff,495
89196ba126fffff,30
89196ba1277ffff,285
89196ba1303ffff,330
89196ba130bffff,155
89196ba130fffff,5
89196ba1313ffff,95
89196ba131bffff,385
89196ba1343ffff,35
89196ba1347ffff,115
89196ba1357ffff,260
89196ba136fffff,5
89196ba13cfffff,60
89196ba1613ffff,40
89196ba168bffff,215
89196ba16c3ffff,495
89196ba16c7ffff,520
89196ba16cbffff,600
89196ba16cfffff,150
89196ba16d3ffff,510
89196ba16d7ffff,770
89196ba16dbffff,195
89196ba1807ffff,200
89196ba1813ffff,455
89196ba1817ffff,510
89196ba1827ffff,5
89196ba1833ffff,130
89196ba1883ffff,85
89196ba1887ffff,750
89196ba188bffff,620
89196ba188fffff,615
89196ba1893ffff,465
89196ba1897ffff,520
89196ba18a3ffff,780
89196ba18a7ffff,1010
89196ba18abffff,770
89196ba18afffff,245
89196ba18b3ffff,880
89196ba18b7ffff,850
89196ba18bbffff,485
89196ba18c3ffff,135
89196ba18c7ffff,580
89196ba18d7ffff,330
89196ba1927ffff,20
89196ba1937ffff,155
89196ba1953ffff,5
89196ba1983ffff,95
89196ba198bffff,80
89196ba1997ffff,95
89196ba199bffff,815
89196ba19a3ffff,50
89196ba19a7ffff,380
89196ba19afffff,90
89196ba19b7ffff,5
89196ba19d3ffff,830
89196ba19d7ffff,260
89196ba19dbffff,85
89196ba1a03ffff,10
89196ba1a07ffff,35
89196ba1a0fffff,40
89196ba1a3bffff,10
89196ba1a47ffff,10
89196ba1a4bffff,260
89196ba1a4fffff,295
89196ba1a5bffff,20
89196ba1a63ffff,385
89196ba1a67ffff,155
89196ba1a6bffff,550
89196ba1a6fffff,620
89196ba1a7bffff,355
89196ba1a83ffff,5
89196ba1a93ffff,5
89196ba1aa7ffff,25
89196ba1b0bffff,5
89196ba1b47ffff,10
89196ba1bd3ffff,110
89196ba1bdbffff,175
89196ba1c03ffff,370
89196ba1c07ffff,360
89196ba1c0bffff,80
89196ba1c0fffff,490
89196ba1c13ffff,150
89196ba1c17ffff,590
89196ba1c1bffff,505
89196ba1c23ffff,580
89196ba1c27ffff,740
89196ba1c2bffff,610
89196ba1c2fffff,570
89196ba1c33ffff,380
89196ba1c37ffff,480
89196ba1c3bffff,770
89196ba1c4fffff,5
89196ba1c53ffff,140
89196ba1c57ffff,400
89196ba1c63ffff,180
89196ba1c67ffff,460
89196ba1c73ffff,255
89196ba1c77ffff,635
89196ba1c7bffff,30
89196ba1c83ffff,340
89196ba1c87ffff,125
89196ba1c8bffff,750
89196ba1c8fffff,160
89196ba1c97ffff,10
89196ba1c9bffff,435
89196ba1ca3ffff,995
89196ba1ca7ffff,695
89196ba1cabffff,640
89196ba1cafffff,640
89196ba1cb3ffff,15
89196ba1cb7ffff,415
89196ba1cbbffff,565
89196ba1cc3ffff,670
89196ba1cc7ffff,570
89196ba1ccbffff,800
89196ba1ccfffff,660
89196ba1cd3ffff,35
89196ba1cd7ffff,750
89196ba1cdbffff,105
89196ba1d03ffff,660
89196ba1d07ffff,435
89196ba1d0bffff,585
89196ba1d0fffff,575
89196ba1d13ffff,540
89196ba1d17ffff,430
89196ba1d1bffff,310
89196ba1d23ffff,15
89196ba1d27ffff,95
89196ba1d2bffff,125
89196ba1d2fffff,330
89196ba1d33ffff,730
89196ba1d37ffff,250
89196ba1d3bffff,1000
89196ba1d43ffff,755
89196ba1d47ffff,870
89196ba1d4bffff,700
89196ba1d4fffff,715
89196ba1d53ffff,700
89196ba1d57ffff,375
89196ba1d5bffff,495
89196ba1d63ffff,405
89196ba1d67ffff,240
89196ba1d6bffff,870
89196ba1d6fffff,700
89196ba1d73ffff,865
89196ba1d77ffff,230
89196ba1d7bffff,620
89196ba1d83ffff,190
89196ba1d87ffff,250
89196ba1d8bffff,775
89196ba1d8fffff,180
89196ba1d93ffff,605
89196ba1d97ffff,665
89196ba1d9bffff,360
89196ba1da3ffff,670
89196ba1da7ffff,520
89196ba1dabffff,940
89196ba1dafffff,380
89196ba1db3ffff,660
89196ba1db7ffff,795
89196ba1dbbffff,1015
89196ba1dc3ffff,1135
89196ba1dc7ffff,570
89196ba1dcbffff,415
89196ba1dcfffff,325
89196ba1dd3ffff,660
89196ba1dd7ffff,665
89196ba1ddbffff,430
89196ba1e2bffff,5
89196ba1e43ffff,10
89196ba1e47ffff,5
89196ba2003ffff,985
89196ba2007ffff,585
89196ba200bffff,2510
89196ba200fffff,1025
89196ba2017ffff,200
89196ba201bffff,1265
89196ba2033ffff,10
89196ba2037ffff,1110
89196ba2043ffff,1900
89196ba2047ffff,1745
89196ba204bffff,1005
89196ba204fffff,1435
89196ba2053ffff,320
89196ba2057ffff,1340
89196ba205bffff,1935
89196ba2073ffff,610
89196ba207bffff,250
89196ba2087ffff,395
89196ba2093ffff,120
89196ba20a3ffff,1565
89196ba20a7ffff,1735
89196ba20abffff,1615
89196ba20afffff,865
89196ba20b3ffff,2055
89196ba20b7ffff,1730
89196ba20bbffff,1250
89196ba2103ffff,1180
89196ba2113ffff,1280
89196ba2117ffff,290
89196ba211bffff,1740
89196ba2183ffff,1275
89196ba2187ffff,1680
89196ba218bffff,1505
89196ba218fffff,1400
89196ba2193ffff,1320
89196ba2197ffff,1000
89196ba219bffff,1595
89196ba21a3ffff,450
89196ba21b3ffff,865
89196ba21b7ffff,485
89196ba21bbffff,980
89196ba21c3ffff,1400
89196ba21c7ffff,1440
89196ba21cbffff,60
89196ba21d3ffff,1905
89196ba21d7ffff,1825
89196ba21dbffff,1255
89196ba2203ffff,1125
89196ba2207ffff,535
89196ba220bffff,1050
89196ba220fffff,40
89196ba2213ffff,1600
89196ba2217ffff,800
89196ba221bffff,1355
89196ba2227ffff,150
89196ba2233ffff,425
89196ba2237ffff,745
89196ba223bffff,55
89196ba2243ffff,745
89196ba2247ffff,1295
89196ba224bffff,140
89196ba224fffff,455
89196ba2253ffff,930
89196ba2257ffff,1175
89196ba2273ffff,200
89196ba227bffff,15
89196ba2283ffff,935
89196ba2287ffff,1130
89196ba228bffff,720
89196ba228fffff,950
89196ba2293ffff,1205
89196ba2297ffff,690
89196ba229bffff,815
89196ba22a3ffff,435
89196ba22a7ffff,435
89196ba22abffff,635
89196ba22afffff,945
89196ba22b3ffff,925
89196ba22bbffff,740
89196ba22c3ffff,1400
89196ba22c7ffff,1230
89196ba22cbffff,845
89196ba22cfffff,465
89196ba22d3ffff,1420
89196ba22d7ffff,960
89196ba22dbffff,1115
89196ba230bffff,5
89196ba2323ffff,15
89196ba2333ffff,15
89196ba2337ffff,475
89196ba23a3ffff,60
89196ba23abffff,150
89196ba23afffff,290
89196ba23c3ffff,1165
89196ba23c7ffff,130
89196ba23cbffff,1395
89196ba23cfffff,645
89196ba23d3ffff,225
89196ba23dbffff,1455
89196ba2403ffff,1045
89196ba2407ffff,1070
89196ba240bffff,150
89196ba240fffff,405
89196ba2413ffff,420
89196ba2417ffff,700
89196ba241bffff,730
89196ba2423ffff,5
89196ba2433ffff,120
89196ba243bffff,130
89196ba2443ffff,820
89196ba2447ffff,440
89196ba244bffff,325
89196ba244fffff,390
89196ba2453ffff,960
89196ba2457ffff,180
89196ba245bffff,715
89196ba2463ffff,525
89196ba2467ffff,145
89196ba2473ffff,850
89196ba2477ffff,825
89196ba247bffff,540
89196ba2483ffff,10
89196ba2487ffff,60
89196ba248fffff,20
89196ba2493ffff,270
89196ba2497ffff,125
89196ba249bffff,20
89196ba24a3ffff,10
89196ba24a7ffff,260
89196ba24abffff,270
89196ba24afffff,35
89196ba24bbffff,70
89196ba24c3ffff,260
89196ba24c7ffff,40
89196ba24cbffff,355
89196ba24cfffff,565
89196ba24d3ffff,195
89196ba24dbffff,350
89196ba2503ffff,955
89196ba2507ffff,1785
89196ba250bffff,1535
89196ba250fffff,965
89196ba2513ffff,230
89196ba2517ffff,880
89196ba2523ffff,1415
89196ba2527ffff,1605
89196ba252bffff,820
89196ba252fffff,1815
89196ba2533ffff,1700
89196ba2537ffff,1475
89196ba253bffff,1730
89196ba2543ffff,5
89196ba2547ffff,1980
89196ba254fffff,1380
89196ba2563ffff,1815
89196ba2567ffff,1790
89196ba256bffff,1650
89196ba256fffff,1800
89196ba2573ffff,2190
89196ba2577ffff,1475
89196ba257bffff,1535
89196ba2583ffff,1280
89196ba2587ffff,610
89196ba258bffff,1155
89196ba258fffff,540
89196ba2593ffff,1735
89196ba2597ffff,2080
89196ba259bffff,1425
89196ba25a3ffff,1065
89196ba25a7ffff,1105
89196ba25abffff,1825
89196ba25afffff,2005
89196ba25b7ffff,1195
89196ba25bbffff,390
89196ba25c3ffff,45
89196ba25c7ffff,805
89196ba25d3ffff,910
89196ba25d7ffff,1235
89196ba2613ffff,5
89196ba2617ffff,15
89196ba262bffff,345
89196ba262fffff,465
89196ba2663ffff,660
89196ba2667ffff,665
89196ba266bffff,300
89196ba266fffff,650
89196ba2677ffff,110
89196ba268bffff,40
89196ba268fffff,10
89196ba2697ffff,160
89196ba26a7ffff,20
89196ba26afffff,10
89196ba26c3ffff,15
89196ba26c7ffff,20
89196ba26dbffff,35
89196ba2817ffff,130
89196ba2863ffff,25
89196ba2867ffff,20
89196ba286bffff,20
89196ba286fffff,15
89196ba2873ffff,15
89196ba2883ffff,125
89196ba2887ffff,1080
89196ba288bffff,90
89196ba288fffff,70
89196ba2893ffff,80
89196ba2897ffff,850
89196ba289bffff,30
89196ba28a3ffff,45
89196ba28a7ffff,5
89196ba28abffff,20
89196ba28afffff,75
89196ba28b3ffff,1520
89196ba28b7ffff,105
89196ba28bbffff,410
89196ba2903ffff,485
89196ba2907ffff,205
89196ba2913ffff,885
89196ba2917ffff,650
89196ba291bffff,410
89196ba2933ffff,95
89196ba2947ffff,15
89196ba2957ffff,50
89196ba296fffff,5
89196ba297bffff,5
89196ba2983ffff,260
89196ba2987ffff,325
89196ba298bffff,355
89196ba298fffff,655
89196ba29a3ffff,365
89196ba29a7ffff,560
89196ba29abffff,750
89196ba29afffff,475
89196ba29b3ffff,585
89196ba29b7ffff,755
89196ba29bbffff,305
89196ba29c7ffff,565
89196ba29cfffff,390
89196ba29d3ffff,10
89196ba2a0bffff,165
89196ba2a0fffff,440
89196ba2a17ffff,35
89196ba2a23ffff,525
89196ba2a27ffff,110
89196ba2a2bffff,505
89196ba2a2fffff,510
89196ba2a33ffff,110
89196ba2a37ffff,405
89196ba2a3bffff,215
89196ba2a4bffff,115
89196ba2a4fffff,250
89196ba2a53ffff,10
89196ba2a57ffff,15
89196ba2a5bffff,10
89196ba2a63ffff,110
89196ba2a67ffff,170
89196ba2a6bffff,60
89196ba2a6fffff,20
89196ba2a73ffff,415
89196ba2a77ffff,465
89196ba2a7bffff,20
89196ba2aabffff,80
89196ba2aafffff,65
89196ba2ab3ffff,5
89196ba2ab7ffff,45
89196ba2acbffff,10
89196ba2acfffff,30
89196ba2b03ffff,5
89196ba2b1bffff,315
89196ba2b43ffff,465
89196ba2b4bffff,295
89196ba2b4fffff,20
89196ba2b53ffff,185
89196ba2b57ffff,350
89196ba2b5bffff,475
89196ba2b83ffff,25
89196ba2b8bffff,30
89196ba2b93ffff,10
89196ba2b97ffff,10
89196ba2bb7ffff,5
89196ba2bc3ffff,150
89196ba2bc7ffff,230
89196ba2bcbffff,510
89196ba2bcfffff,565
89196ba2bd3ffff,5
89196ba2bd7ffff,95
89196ba2bdbffff,265
89196ba2c03ffff,1475
89196ba2c07ffff,380
89196ba2c0bffff,160
89196ba2c0fffff,1405
89196ba2c13ffff,1590
89196ba2c17ffff,1095
89196ba2c1bffff,235
89196ba2c2bffff,165
89196ba2c2fffff,425
89196ba2c33ffff,600
89196ba2c37ffff,15
89196ba2c3bffff,50
89196ba2c67ffff,125
89196ba2c73ffff,115
89196ba2c77ffff,210
89196ba2c83ffff,110
89196ba2c87ffff,705
89196ba2c8bffff,1835
89196ba2c8fffff,1750
89196ba2c97ffff,15
89196ba2c9bffff,310
89196ba2ca3ffff,1325
89196ba2ca7ffff,655
89196ba2cabffff,1265
89196ba2cafffff,1195
89196ba2cb3ffff,1710
89196ba2cb7ffff,2125
89196ba2cbbffff,1420
89196ba2cc3ffff,75
89196ba2cc7ffff,355
89196ba2cd3ffff,350
89196ba2cd7ffff,845
89196ba2d03ffff,1005
89196ba2d07ffff,840
89196ba2d0bffff,545
89196ba2d0fffff,920
89196ba2d13ffff,700
89196ba2d17ffff,670
89196ba2d1bffff,965
89196ba2d23ffff,50
89196ba2d2bffff,65
89196ba2d33ffff,640
89196ba2d37ffff,10
89196ba2d3bffff,225
89196ba2d43ffff,1180
89196ba2d47ffff,750
89196ba2d4bffff,665
89196ba2d4fffff,950
89196ba2d53ffff,1095
89196ba2d57ffff,880
89196ba2d5bffff,1340
89196ba2d67ffff,65
89196ba2d6bffff,5
89196ba2d6fffff,15
89196ba2d73ffff,585
89196ba2d77ffff,110
89196ba2d7bffff,935
89196ba2d87ffff,635
89196ba2d8fffff,315
89196ba2da3ffff,630
89196ba2da7ffff,830
89196ba2dabffff,875
89196ba2dafffff,735
89196ba2db3ffff,1175
89196ba2db7ffff,405
89196ba2dbbffff,820
89196ba2dc7ffff,20
89196ba2dcfffff,105
89196ba2dd3ffff,115
89196ba2e53ffff,55
89196ba2ec3ffff,90
89196ba2ecbffff,330
89196ba2edbffff,210
89196ba3007ffff,20
89196ba3013ffff,95
89196ba3017ffff,605
89196ba3023ffff,335
89196ba3027ffff,885
89196ba302bffff,525
89196ba302fffff,1180
89196ba3033ffff,705
89196ba3037ffff,580
89196ba3063ffff,160
89196ba3067ffff,465
89196ba306bffff,775
89196ba306fffff,485
89196ba3077ffff,105
89196ba3083ffff,545
89196ba3087ffff,800
89196ba308bffff,290
89196ba308fffff,535
89196ba3093ffff,570
89196ba3097ffff,650
89196ba309bffff,960
89196ba30a3ffff,235
89196ba30a7ffff,1005
89196ba30abffff,205
89196ba30afffff,575
89196ba30b3ffff,260
89196ba30b7ffff,350
89196ba30bbffff,310
89196ba30d3ffff,445
89196ba30d7ffff,225
89196ba3103ffff,605
89196ba310bffff,1120
89196ba310fffff,35
89196ba3113ffff,425
89196ba311bffff,475
89196ba3143ffff,850
89196ba3147ffff,1090
89196ba314bffff,955
89196ba314fffff,845
89196ba3153ffff,215
89196ba3157ffff,950
89196ba315bffff,1060
89196ba3163ffff,105
89196ba316bffff,620
89196ba316fffff,240
89196ba3173ffff,470
89196ba317bffff,140
89196ba3183ffff,45
89196ba318bffff,1180
89196ba318fffff,85
89196ba319bffff,800
89196ba31c3ffff,670
89196ba31c7ffff,845
89196ba31cbffff,465
89196ba31cfffff,125
89196ba31d3ffff,595
89196ba31d7ffff,760
89196ba31dbffff,775
89196ba3217ffff,105
89196ba3223ffff,130
89196ba3227ffff,725
89196ba322fffff,30
89196ba3233ffff,515
89196ba3237ffff,360
89196ba324bffff,20
89196ba3267ffff,5
89196ba32a3ffff,755
89196ba32a7ffff,760
89196ba32abffff,875
89196ba32afffff,635
89196ba32b7ffff,350
89196ba32bbffff,120
89196ba3313ffff,25
89196ba3317ffff,10
89196ba331bffff,440
89196ba3343ffff,85
89196ba3353ffff,1070
89196ba3357ffff,575
89196ba335bffff,450
89196ba3383ffff,910
89196ba3387ffff,970
89196ba338bffff,215
89196ba3393ffff,1055
89196ba3397ffff,1115
89196ba339bffff,1130
89196ba33a3ffff,580
89196ba33a7ffff,75
89196ba33b3ffff,1335
89196ba33b7ffff,1005
89196ba33bbffff,710
89196ba33c3ffff,425
89196ba33c7ffff,235
89196ba33cbffff,905
89196ba33cfffff,1180
89196ba33d3ffff,655
89196ba33d7ffff,200
89196ba33dbffff,150
89196ba3403ffff,640
89196ba3407ffff,770
89196ba340bffff,385
89196ba340fffff,270
89196ba3417ffff,295
89196ba341bffff,55
89196ba3423ffff,750
89196ba3427ffff,890
89196ba342bffff,640
89196ba342fffff,1120
89196ba3433ffff,860
89196ba3437ffff,755
89196ba343bffff,690
89196ba3443ffff,5
89196ba3447ffff,595
89196ba344fffff,25
89196ba3457ffff,45
89196ba3463ffff,1000
89196ba3467ffff,775
89196ba346bffff,680
89196ba346fffff,640
89196ba3473ffff,610
89196ba3477ffff,510
89196ba347bffff,545
89196ba3483ffff,5
89196ba3487ffff,270
89196ba34a3ffff,460
89196ba34a7ffff,780
89196ba34abffff,455
89196ba34afffff,225
89196ba34b3ffff,830
89196ba34b7ffff,1015
89196ba34bbffff,290
89196ba3503ffff,840
89196ba3513ffff,1025
89196ba3517ffff,10
89196ba351bffff,1025
89196ba3523ffff,385
89196ba3527ffff,245
89196ba352bffff,90
89196ba352fffff,15
89196ba3533ffff,240
89196ba3537ffff,180
89196ba353bffff,385
89196ba3543ffff,525
89196ba354bffff,570
89196ba3553ffff,605
89196ba3557ffff,430
89196ba355bffff,675
89196ba3563ffff,585
89196ba3567ffff,265
89196ba356bffff,1060
89196ba356fffff,740
89196ba357bffff,470
89196ba3583ffff,580
89196ba3587ffff,295
89196ba358bffff,925
