hex9,value
89196949963ffff,13.4
89196949967ffff,20.0
8919694996bffff,9.8
8919694996fffff,19.2
89196949977ffff,7.6
891969499afffff,5.7
89196949a13ffff,13.1
89196949a17ffff,1.5
89196949a1bffff,0.0
89196949a37ffff,0.0
89196949a43ffff,0.0
89196949a4fffff,0.0
89196949a57ffff,2.9
89196949a83ffff,0.0
89196949a87ffff,0.0
89196949a8fffff,2.6
89196949a97ffff,0.0
89196949aa3ffff,10.5
89196949ab3ffff,11.7
89196949ab7ffff,16.8
89196949abbffff,15.1
89196949ac3ffff,0.0
89196949ac7ffff,0.0
89196949acbffff,0.0
89196949acfffff,0.0
89196949b07ffff,0.0
89196949b23ffff,2.3
89196949b27ffff,8.2
89196949b2bffff,0.0
89196949b2fffff,18.8
89196949b37ffff,5.800000000000001
89196949b93ffff,0.0
89196949c03ffff,8.299999999999999
89196949c0bffff,14.7
89196949c0fffff,0.0
89196949c1bffff,15.1
89196949c23ffff,2.4
89196949c27ffff,2.2
89196949c2bffff,4.6
89196949c2fffff,9.9
89196949c3bffff,0.0
89196949c43ffff,2.9
89196949c47ffff,10.8
89196949c4fffff,0.0
89196949c53ffff,7.5
89196949c57ffff,17.7
89196949c5bffff,0.0
89196949c73ffff,8.0
89196949c77ffff,0.0
89196949cc3ffff,18.3
89196949cc7ffff,0.0
89196949ccbffff,9.7
89196949ccfffff,17.6
89196949cd3ffff,7.0
89196949cdbffff,5.7
89196949d0bffff,2.0
89196949d1bffff,0.0
89196949d47ffff,0.0
89196949db3ffff,0.0
89196949dc7ffff,2.0
89196949dd3ffff,3.0
89196949dd7ffff,0.0
89196949e2fffff,0.0
89196949ea3ffff,0.0
89196949eafffff,0.0
8919694a017ffff,3.4000000000000004
8919694a033ffff,0.0
8919694a037ffff,1.9
8919694a04bffff,6.0
8919694a04fffff,0.0
8919694a063ffff,0.0
8919694a06bffff,5.7
8919694a06fffff,0.0
8919694a07bffff,4.3
8919694a087ffff,5.699999999999999
8919694a08bffff,6.199999999999999
8919694a08fffff,9.100000000000001
8919694a093ffff,3.0
8919694a097ffff,6.2
8919694a09bffff,2.4
8919694a0b3ffff,0.0
8919694a0cbffff,0.0
8919694a107ffff,7.1000000000000005
8919694a113ffff,13.3
8919694a117ffff,17.4
8919694a11bffff,0.0
8919694a133ffff,2.3
8919694a137ffff,2.7
8919694a177ffff,0.0
8919694a183ffff,2.0
8919694a187ffff,2.2
8919694a18bffff,13.9
8919694a18fffff,19.5
8919694a19bffff,2.8
8919694a1a3ffff,12.0
8919694a1a7ffff,2.1
8919694a1abffff,17.1
8919694a1afffff,17.2
8919694a1bbffff,19.9
8919694a1c7ffff,1.4
8919694a1cfffff,1.4
8919694a227ffff,15.5
8919694a22fffff,7.699999999999999
8919694a233ffff,0.0
8919694a237ffff,2.3
8919694a293ffff,4.4
8919694a297ffff,11.5
8919694a2cbffff,2.0
8919694a2dbffff,0.0
8919694a347ffff,0.0
8919694a34bffff,0.0
8919694a353ffff,9.4
