hex9,value
89196958b57ffff,150
89196958b5bffff,105
89196958b63ffff,25
89196958b6bffff,10
89196958b6fffff,5
89196958b7bffff,155
89196958b97ffff,0
89196958ba3ffff,10
89196958ba7ffff,0
89196958bb3ffff,20
89196958bb7ffff,0
89196958bcbffff,115
89196958bcfffff,35
89196958bdbffff,10
89196958d7bffff,0
89196958db3ffff,0
89196958dbbffff,0
89196959027ffff,20
89196959037ffff,0
8919695904bffff,15
89196959087ffff,10
891969590c3ffff,0
891969590c7ffff,5
8919695910bffff,85
89196959143ffff,315
89196959147ffff,390
8919695914bffff,405
8919695914fffff,500
89196959153ffff,25
89196959157ffff,150
8919695915bffff,235
89196959163ffff,355
89196959167ffff,245
8919695916bffff,355
8919695916fffff,325
89196959173ffff,280
89196959177ffff,85
8919695917bffff,340
891969591cbffff,15
891969591cfffff,0
891969591dbffff,0
8919695920bffff,5
8919695921bffff,0
89196959223ffff,0
8919695922fffff,5
89196959233ffff,0
89196959237ffff,0
89196959243ffff,0
89196959247ffff,40
8919695924fffff,40
89196959257ffff,0
89196959263ffff,0
8919695927bffff,0
89196959293ffff,0
89196959297ffff,0
891969592a3ffff,5
891969592b3ffff,30
891969592c3ffff,5
891969592cfffff,10
891969592d3ffff,10
891969592d7ffff,5
89196959333ffff,20
89196959337ffff,35
89196959367ffff,0
8919695936bffff,0
89196959387ffff,60
89196959397ffff,265
891969593a3ffff,245
891969593a7ffff,285
891969593abffff,130
891969593afffff,140
891969593b3ffff,385
891969593b7ffff,235
891969593bbffff,200
89196959407ffff,0
8919695940bffff,245
8919695940fffff,75
89196959413ffff,55
89196959417ffff,5
8919695941bffff,115
89196959427ffff,45
8919695942fffff,0
89196959433ffff,35
89196959437ffff,120
8919695943bffff,60
89196959443ffff,50
89196959447ffff,45
8919695944bffff,5
8919695944fffff,20
89196959453ffff,0
89196959467ffff,30
89196959473ffff,5
89196959477ffff,20
89196959487ffff,20
8919695948fffff,100
89196959493ffff,10
8919695949bffff,0
891969594a3ffff,180
891969594a7ffff,85
891969594afffff,75
891969594b3ffff,330
891969594b7ffff,245
891969594bbffff,185
891969594c7ffff,40
891969594cbffff,0
891969594cfffff,0
891969594d7ffff,10
891969594dbffff,0
89196959503ffff,490
89196959507ffff,100
8919695950bffff,305
8919695950fffff,285
89196959513ffff,245
89196959517ffff,90
8919695951bffff,335
8919695953bffff,85
89196959543ffff,125
89196959547ffff,365
8919695954fffff,85
89196959553ffff,255
89196959557ffff,390
8919695956fffff,0
89196959573ffff,205
89196959577ffff,230
8919695957bffff,0
89196959583ffff,80
8919695958bffff,255
8919695958fffff,140
89196959593ffff,35
8919695959bffff,240
891969595c3ffff,260
891969595c7ffff,60
891969595cbffff,320
891969595cfffff,410
891969595d3ffff,310
891969595d7ffff,295
891969595dbffff,345
89196959607ffff,5
8919695960bffff,0
89196959617ffff,5
8919695962bffff,0
8919695963bffff,0
89196959647ffff,10
89196959667ffff,5
8919695966fffff,35
89196959673ffff,20
89196959677ffff,5
89196959683ffff,35
89196959687ffff,5
8919695968bffff,0
8919695968fffff,5
89196959693ffff,310
89196959697ffff,170
8919695969bffff,105
891969596b7ffff,0
891969596bbffff,0
89196959973ffff,0
8919695997bffff,0
89196959a17ffff,0
89196959a33ffff,0
89196959a37ffff,30
89196959a43ffff,10
89196959a4bffff,230
89196959a4fffff,95
89196959a5bffff,105
89196959a6bffff,45
89196959a73ffff,15
89196959a7bffff,80
89196959a83ffff,0
89196959a8bffff,0
89196959a9bffff,5
89196959b0bffff,0
89196959b43ffff,45
89196959b47ffff,55
89196959b53ffff,15
89196959b57ffff,75
89196959b8fffff,5
89196959bc3ffff,0
89196959bcbffff,5
89196959bcfffff,10
89196959e03ffff,245
89196959e07ffff,320
89196959e0bffff,385
89196959e0fffff,435
89196959e13ffff,255
89196959e17ffff,95
89196959e1bffff,215
89196959e2fffff,0
89196959e33ffff,60
89196959e3bffff,360
89196959e47ffff,45
89196959e4bffff,0
89196959e57ffff,120
89196959e67ffff,20
89196959e73ffff,300
89196959e77ffff,130
89196959e83ffff,25
89196959e8bffff,170
89196959e8fffff,185
89196959e93ffff,5
89196959e9bffff,240
89196959eabffff,15
89196959ec3ffff,130
89196959ec7ffff,265
89196959ecbffff,55
89196959ecfffff,185
89196959ed3ffff,135
89196959ed7ffff,140
89196959edbffff,160
8919695b02bffff,10
8919695b063ffff,75
8919695b06bffff,35
8919695b203ffff,0
8919695b20bffff,40
8919695b20fffff,0
8919695b217ffff,25
8919695b227ffff,25
8919695b22fffff,0
8919695b233ffff,35
8919695b237ffff,15
8919695b23bffff,5
8919695b247ffff,20
8919695b263ffff,20
8919695b267ffff,0
8919695b26bffff,0
8919695b26fffff,5
8919695b273ffff,25
8919695b27bffff,0
8919695b2a3ffff,15
8919695b2a7ffff,0
8919695b2afffff,30
8919695b2b7ffff,25
8919695b2bbffff,60
8919695b303ffff,10
8919695b343ffff,20
8919695b347ffff,5
8919695b34bffff,170
8919695b34fffff,35
8919695b353ffff,30
8919695b35bffff,100
8919695b363ffff,200
8919695b367ffff,345
8919695b36bffff,430
8919695b36fffff,165
8919695b373ffff,130
8919695b377ffff,140
8919695b37bffff,295
8919695b38bffff,0
8919695b38fffff,0
8919695b393ffff,0
8919695b3c3ffff,0
8919695b3c7ffff,0
8919695b3cbffff,10
8919695b3cfffff,0
8919695b3dbffff,10
89196960003ffff,220
89196960007ffff,10
8919696000bffff,250
8919696000fffff,100
89196960013ffff,445
89196960017ffff,205
8919696001bffff,355
89196960023ffff,535
89196960027ffff,320
8919696002bffff,150
8919696002fffff,235
89196960033ffff,200
89196960037ffff,400
8919696003bffff,20
89196960043ffff,250
89196960047ffff,390
8919696004bffff,395
8919696004fffff,240
89196960053ffff,90
89196960057ffff,315
8919696005bffff,280
89196960063ffff,5
89196960067ffff,5
89196960073ffff,345
89196960077ffff,45
8919696007bffff,110
89196960083ffff,230
89196960087ffff,275
8919696008bffff,245
8919696008fffff,280
89196960093ffff,125
89196960097ffff,235
8919696009bffff,190
891969600a3ffff,95
891969600a7ffff,175
891969600abffff,85
891969600afffff,70
891969600b3ffff,260
891969600b7ffff,95
891969600bbffff,55
891969600c3ffff,175
891969600c7ffff,500
891969600cbffff,310
891969600cfffff,240
891969600d3ffff,35
891969600d7ffff,375
891969600dbffff,110
89196960153ffff,60
89196960183ffff,40
89196960187ffff,0
8919696018bffff,5
8919696018fffff,5
89196960193ffff,200
89196960197ffff,155
8919696019bffff,75
891969601c3ffff,30
891969601cbffff,415
891969601d3ffff,180
891969601d7ffff,155
891969601dbffff,475
89196960253ffff,0
89196960283ffff,10
8919696028fffff,0
89196960297ffff,105
891969602c3ffff,5
891969602cbffff,10
891969602dbffff,70
8919696042fffff,55
89196960433ffff,0
89196960437ffff,10
8919696043bffff,0
89196960463ffff,0
89196960467ffff,25
89196960473ffff,0
89196960483ffff,280
89196960487ffff,105
8919696048bffff,10
8919696048fffff,105
89196960493ffff,120
89196960497ffff,110
8919696049bffff,10
891969604a3ffff,35
891969604a7ffff,0
891969604afffff,15
891969604b3ffff,15
891969604c7ffff,0
89196960507ffff,70
8919696050bffff,75
8919696050fffff,305
89196960523ffff,155
89196960527ffff,170
8919696052bffff,300
8919696052fffff,400
89196960533ffff,105
89196960537ffff,45
8919696053bffff,340
89196960547ffff,85
8919696054bffff,295
8919696054fffff,15
8919696055bffff,85
89196960563ffff,315
89196960567ffff,435
8919696056bffff,240
8919696056fffff,230
89196960573ffff,415
89196960577ffff,235
8919696057bffff,155
891969605a7ffff,160
891969605afffff,145
891969605cbffff,0
891969605d3ffff,0
891969605d7ffff,5
89196960607ffff,10
8919696060fffff,0
89196960627ffff,335
8919696062fffff,95
89196960637ffff,5
89196960657ffff,0
89196960673ffff,0
891969606a7ffff,0
891969606abffff,5
891969606d3ffff,0
8919696101bffff,5
89196961043ffff,45
89196961047ffff,20
8919696104bffff,95
8919696104fffff,45
89196961053ffff,0
89196961057ffff,20
8919696105bffff,15
8919696106bffff,20
8919696106fffff,0
8919696107bffff,15
89196961083ffff,390
89196961087ffff,25
8919696108bffff,60
8919696108fffff,25
89196961093ffff,285
89196961097ffff,85
8919696109bffff,205
891969610b3ffff,5
891969610c3ffff,50
891969610c7ffff,0
891969610cfffff,20
891969610d3ffff,15
891969610d7ffff,25
89196961103ffff,25
8919696110bffff,10
8919696110fffff,0
89196961113ffff,25
89196961117ffff,10
89196961147ffff,20
8919696114bffff,55
8919696114fffff,135
89196961163ffff,30
8919696116bffff,110
89196961173ffff,30
8919696117bffff,195
89196961187ffff,15
8919696118fffff,20
89196961193ffff,10
891969611bbffff,0
89196961223ffff,50
8919696122bffff,40
8919696122fffff,10
89196961233ffff,10
89196961237ffff,25
8919696123bffff,40
89196961263ffff,75
89196961267ffff,235
8919696126bffff,255
8919696126fffff,215
89196961277ffff,60
8919696127bffff,95
89196961283ffff,0
891969612a7ffff,10
891969612afffff,25
891969612b7ffff,20
89196961307ffff,40
8919696130fffff,35
8919696133bffff,20
89196961343ffff,65
89196961347ffff,0
8919696134fffff,70
89196961353ffff,50
8919696135bffff,5
89196961373ffff,30
8919696137bffff,5
89196961387ffff,155
89196961393ffff,5
89196961397ffff,0
8919696139bffff,25
891969613a3ffff,225
891969613a7ffff,60
891969613abffff,30
891969613afffff,0
891969613b3ffff,335
891969613b7ffff,445
891969613bbffff,200
891969613c3ffff,0
891969613cbffff,5
891969613d3ffff,15
891969613d7ffff,0
891969613dbffff,20
89196961407ffff,5
89196961417ffff,0
89196961423ffff,10
8919696142bffff,80
8919696142fffff,35
89196961433ffff,0
8919696143bffff,25
89196961447ffff,0
89196961467ffff,80
8919696146fffff,85
89196961483ffff,5
8919696148bffff,5
8919696148fffff,5
89196961497ffff,15
8919696149bffff,0
891969614abffff,5
891969614bbffff,0
89196961533ffff,5
89196961537ffff,10
89196961553ffff,0
8919696156bffff,0
8919696156fffff,0
89196961583ffff,5
8919696158bffff,5
8919696158fffff,0
8919696159bffff,10
891969615a3ffff,55
891969615a7ffff,95
891969615abffff,50
891969615afffff,255
891969615b7ffff,10
891969615bbffff,5
8919696161bffff,0
8919696164bffff,0
89196961657ffff,5
891969616d7ffff,0
8919696200bffff,0
8919696201bffff,0
89196962067ffff,10
89196962077ffff,0
89196962203ffff,0
89196962207ffff,0
8919696220bffff,25
8919696220fffff,15
89196962213ffff,0
8919696221bffff,0
89196962223ffff,85
89196962227ffff,130
8919696222bffff,20
8919696222fffff,330
89196962233ffff,0
8919696223bffff,30
89196962247ffff,15
8919696224bffff,200
8919696224fffff,40
89196962267ffff,0
89196962273ffff,5
89196962277ffff,30
8919696228bffff,0
891969622a3ffff,0
891969622afffff,0
891969622c7ffff,0
891969622d7ffff,0
89196962303ffff,0
89196962317ffff,0
8919696234bffff,0
8919696235bffff,55
89196962373ffff,10
891969623a3ffff,0
891969623abffff,0
89196962643ffff,10
8919696264fffff,5
89196962653ffff,5
89196962663ffff,0
8919696266fffff,5
89196962a1bffff,5
89196962a33ffff,0
89196962a3bffff,0
89196962a43ffff,145
89196962a47ffff,100
89196962a4bffff,40
89196962a4fffff,25
89196962a53ffff,195
89196962a57ffff,200
89196962a5bffff,45
89196962a8bffff,0
89196962ac3ffff,5
89196962ac7ffff,5
89196962acbffff,25
89196962acfffff,220
89196962ad3ffff,135
89196962ad7ffff,0
89196962adbffff,105
89196963003ffff,30
89196963007ffff,95
8919696300bffff,20
89196963023ffff,45
89196963027ffff,235
8919696302fffff,120
89196963033ffff,55
89196963037ffff,90
8919696303bffff,0
89196963047ffff,10
8919696304fffff,0
89196963057ffff,10
891969630dbffff,0
89196963123ffff,0
89196963133ffff,0
89196963143ffff,10
89196963153ffff,60
8919696315bffff,15
89196963167ffff,0
89196963177ffff,0
8919696317bffff,0
89196963183ffff,95
89196963187ffff,75
89196963197ffff,10
8919696319bffff,5
891969631b3ffff,45
891969631c3ffff,0
891969631cbffff,35
891969631d3ffff,10
891969631dbffff,10
8919696320fffff,0
89196963227ffff,5
891969632a7ffff,5
891969632b7ffff,10
8919696331bffff,0
8919696334bffff,0
89196963353ffff,5
89196963357ffff,0
8919696335bffff,20
89196963367ffff,10
8919696338bffff,0
89196963393ffff,5
8919696339bffff,0
891969633afffff,0
891969633bbffff,0
891969633c7ffff,0
891969633cbffff,0
891969633cfffff,5
891969633dbffff,5
89196963413ffff,20
89196963417ffff,0
8919696341bffff,10
89196963443ffff,200
89196963447ffff,140
8919696344fffff,55
89196963453ffff,10
89196963457ffff,30
8919696345bffff,25
8919696348bffff,15
8919696349bffff,0
891969634c7ffff,10
8919696350bffff,5
8919696351bffff,5
89196963533ffff,0
89196963537ffff,0
8919696356bffff,0
8919696356fffff,5
89196963607ffff,5
89196963637ffff,0
89196963663ffff,0
891969636a3ffff,30
891969636abffff,5
891969636afffff,10
891969636b3ffff,15
891969636b7ffff,15
891969636bbffff,5
891969636dbffff,0
89196968003ffff,0
8919696800bffff,270
8919696800fffff,375
8919696802bffff,265
8919696803bffff,125
89196968043ffff,270
89196968047ffff,330
8919696804bffff,365
8919696804fffff,475
89196968057ffff,95
89196968063ffff,605
89196968067ffff,490
8919696806bffff,355
8919696806fffff,290
89196968073ffff,390
89196968077ffff,425
8919696807bffff,100
89196968103ffff,0
89196968107ffff,0
8919696810bffff,5
8919696810fffff,0
89196968203ffff,50
89196968207ffff,110
8919696820bffff,285
8919696820fffff,360
89196968213ffff,0
89196968217ffff,30
89196968223ffff,210
89196968227ffff,170
8919696822bffff,60
8919696822fffff,230
89196968233ffff,235
89196968237ffff,230
8919696823bffff,325
89196968247ffff,20
8919696824bffff,175
89196968253ffff,25
89196968257ffff,0
8919696825bffff,190
89196968263ffff,265
89196968267ffff,395
8919696826fffff,215
89196968273ffff,315
89196968277ffff,220
8919696827bffff,110
89196968283ffff,405
89196968287ffff,380
8919696828bffff,180
8919696828fffff,285
89196968293ffff,370
89196968297ffff,205
8919696829bffff,405
891969682a3ffff,200
891969682a7ffff,90
891969682abffff,165
891969682afffff,130
891969682b3ffff,330
891969682b7ffff,365
891969682bbffff,185
891969682c7ffff,5
891969682cbffff,60
891969682d7ffff,155
891969682dbffff,20
8919696833bffff,0
89196968343ffff,145
8919696834bffff,60
89196968353ffff,0
8919696835bffff,230
89196968383ffff,185
89196968387ffff,25
8919696838bffff,125
8919696838fffff,25
89196968393ffff,220
89196968397ffff,15
8919696839bffff,160
891969683bbffff,0
891969683c3ffff,20
891969683cbffff,70
891969683d3ffff,45
891969683d7ffff,100
891969683dbffff,95
89196968403ffff,150
89196968407ffff,15
8919696840bffff,40
89196968413ffff,150
89196968417ffff,165
8919696841bffff,90
89196968443ffff,15
89196968447ffff,40
89196968453ffff,410
89196968457ffff,15
8919696845bffff,5
89196968487ffff,215
8919696848bffff,75
8919696848fffff,160
89196968493ffff,0
891969684a3ffff,95
891969684a7ffff,160
891969684b3ffff,270
891969684b7ffff,255
891969684bbffff,270
891969684c3ffff,15
891969684c7ffff,305
891969684cbffff,240
891969684cfffff,210
891969684d7ffff,0
89196968583ffff,70
89196968593ffff,265
89196968597ffff,170
8919696859bffff,465
891969685c3ffff,5
891969685d3ffff,55
891969685d7ffff,365
89196968603ffff,0
8919696860bffff,0
8919696860fffff,110
89196968623ffff,310
89196968627ffff,180
8919696862bffff,110
8919696862fffff,45
89196968633ffff,35
89196968637ffff,20
8919696863bffff,445
8919696864fffff,80
89196968653ffff,0
89196968667ffff,205
8919696866fffff,65
89196968673ffff,40
89196968677ffff,240
8919696867bffff,275
891969686c3ffff,20
891969686cbffff,70
891969686d3ffff,125
891969686dbffff,280
89196969003ffff,10
89196969007ffff,30
8919696900bffff,55
89196969013ffff,150
89196969017ffff,115
8919696901bffff,50
89196969023ffff,500
89196969027ffff,445
8919696902bffff,25
8919696902fffff,270
89196969033ffff,210
89196969037ffff,420
8919696903bffff,10
89196969043ffff,285
89196969047ffff,335
8919696904bffff,470
8919696904fffff,405
89196969053ffff,180
89196969057ffff,45
8919696905bffff,75
8919696907bffff,30
89196969083ffff,30
89196969087ffff,275
8919696908bffff,285
8919696908fffff,95
89196969093ffff,130
89196969097ffff,280
8919696909bffff,380
891969690a3ffff,335
891969690a7ffff,80
891969690abffff,220
891969690afffff,250
891969690b3ffff,450
891969690b7ffff,345
891969690bbffff,415
891969690c3ffff,315
891969690c7ffff,275
891969690cbffff,325
891969690cfffff,340
891969690d3ffff,300
891969690d7ffff,340
891969690dbffff,455
89196969103ffff,360
89196969107ffff,130
8919696910bffff,360
8919696910fffff,260
89196969113ffff,255
89196969117ffff,90
8919696911bffff,410
89196969123ffff,135
89196969127ffff,290
8919696912bffff,210
8919696912fffff,180
89196969137ffff,385
8919696913bffff,295
89196969143ffff,215
89196969147ffff,275
8919696914bffff,50
8919696914fffff,275
89196969153ffff,615
89196969157ffff,435
8919696915bffff,265
89196969163ffff,535
89196969167ffff,665
8919696916bffff,375
8919696916fffff,220
89196969173ffff,350
89196969177ffff,310
8919696917bffff,445
89196969183ffff,80
89196969187ffff,320
8919696918bffff,85
8919696918fffff,20
89196969193ffff,310
89196969197ffff,560
8919696919bffff,610
891969691a7ffff,55
891969691b3ffff,65
891969691bbffff,130
891969691c3ffff,435
891969691c7ffff,470
891969691cbffff,515
891969691cfffff,625
891969691d3ffff,25
891969691d7ffff,270
891969691dbffff,310
89196969283ffff,325
89196969287ffff,200
8919696928bffff,310
8919696928fffff,0
89196969293ffff,215
89196969297ffff,380
8919696929bffff,265
891969692a3ffff,110
891969692b3ffff,310
891969692b7ffff,70
891969692bbffff,130
891969692c3ffff,290
891969692cbffff,95
891969692d3ffff,225
891969692d7ffff,300
891969692dbffff,280
8919696932bffff,10
89196969337ffff,0
89196969363ffff,0
89196969367ffff,45
8919696936fffff,5
89196969377ffff,5
89196969387ffff,20
891969693a3ffff,25
891969693a7ffff,295
891969693b3ffff,475
891969693b7ffff,485
89196969403ffff,5
8919696940bffff,305
8919696940fffff,160
8919696941bffff,150
89196969423ffff,60
8919696942bffff,190
8919696942fffff,10
8919696943bffff,80
89196969443ffff,380
89196969447ffff,210
8919696944bffff,320
8919696944fffff,265
89196969453ffff,395
89196969457ffff,375
8919696945bffff,275
89196969463ffff,205
89196969467ffff,625
8919696946bffff,160
8919696946fffff,345
89196969473ffff,250
89196969477ffff,400
8919696947bffff,230
89196969487ffff,30
89196969497ffff,150
891969694a3ffff,155
891969694a7ffff,170
891969694b3ffff,415
891969694b7ffff,430
891969694bbffff,60
891969694c3ffff,15
891969694cbffff,100
891969694cfffff,350
89196969503ffff,30
89196969507ffff,170
8919696950bffff,480
8919696950fffff,355
89196969513ffff,45
89196969517ffff,85
8919696951bffff,280
89196969523ffff,510
89196969527ffff,390
8919696952bffff,435
8919696952fffff,350
89196969533ffff,180
89196969537ffff,250
8919696953bffff,530
89196969543ffff,405
89196969547ffff,410
8919696954bffff,405
8919696954fffff,345
89196969553ffff,600
89196969557ffff,785
8919696955bffff,300
89196969563ffff,235
89196969567ffff,445
8919696956bffff,225
8919696956fffff,375
89196969573ffff,120
89196969577ffff,240
8919696957bffff,400
89196969587ffff,230
8919696958fffff,245
89196969593ffff,255
8919696959bffff,340
891969695abffff,25
891969695afffff,70
891969695b3ffff,185
891969695b7ffff,20
891969695bbffff,50
891969695c3ffff,315
891969695c7ffff,65
891969695cfffff,145
891969695d3ffff,195
891969695d7ffff,155
891969695dbffff,30
89196969603ffff,105
89196969607ffff,125
8919696960bffff,10
8919696960fffff,85
89196969613ffff,0
89196969617ffff,255
89196969623ffff,170
89196969627ffff,135
8919696962bffff,0
8919696962fffff,140
89196969633ffff,380
89196969637ffff,440
8919696963bffff,85
8919696964bffff,0
8919696964fffff,140
89196969663ffff,125
8919696966bffff,405
8919696966fffff,165
89196969673ffff,10
8919696967bffff,370
89196969683ffff,160
89196969687ffff,265
8919696968bffff,0
8919696968fffff,220
89196969693ffff,375
89196969697ffff,420
8919696969bffff,275
891969696a3ffff,270
891969696a7ffff,260
891969696abffff,560
891969696afffff,285
891969696b3ffff,390
891969696b7ffff,455
891969696bbffff,425
891969696c7ffff,0
891969696d3ffff,195
891969696d7ffff,35
89196969897ffff,0
891969698cbffff,10
891969698d3ffff,260
891969698dbffff,435
89196969a6fffff,0
89196969a83ffff,5
89196969a8bffff,5
89196969a93ffff,5
89196969a97ffff,5
89196969ac7ffff,15
89196969acfffff,0
89196969ad3ffff,20
89196969ad7ffff,15
89196969c0bffff,355
89196969c0fffff,145
89196969c13ffff,35
89196969c1bffff,105
89196969c33ffff,0
89196969c43ffff,185
89196969c47ffff,530
89196969c4bffff,380
89196969c4fffff,325
89196969c53ffff,355
89196969c57ffff,95
89196969c5bffff,385
89196969c63ffff,415
89196969c67ffff,130
89196969c6bffff,365
89196969c6fffff,190
89196969c73ffff,525
89196969c77ffff,385
89196969c7bffff,315
89196969c83ffff,10
89196969c87ffff,5
89196969c8bffff,90
89196969c8fffff,5
89196969c93ffff,180
89196969c97ffff,190
89196969c9bffff,185
89196969cb3ffff,0
89196969cc3ffff,375
89196969cc7ffff,65
89196969ccbffff,535
89196969ccfffff,355
89196969cd3ffff,80
89196969cd7ffff,105
89196969cdbffff,95
89196969d17ffff,5
89196969e07ffff,10
89196969e13ffff,25
89196969e23ffff,305
89196969e27ffff,0
89196969e2bffff,25
89196969e33ffff,165
89196969e37ffff,70
89196969e3bffff,145
89196969e4fffff,10
89196969e6bffff,55
89196969e73ffff,0
89196969e83ffff,10
89196969e87ffff,270
89196969e8bffff,180
89196969e8fffff,30
89196969e93ffff,85
89196969e97ffff,115
89196969e9bffff,85
89196969ea3ffff,335
89196969ea7ffff,290
89196969eabffff,105
89196969eafffff,440
89196969eb3ffff,310
89196969eb7ffff,290
89196969ebbffff,410
89196969ec3ffff,50
89196969ec7ffff,95
89196969ecbffff,0
89196969ed3ffff,230
89196969ed7ffff,85
89196969edbffff,20
8919696a007ffff,0
8919696a00fffff,5
8919696a047ffff,15
8919696a04fffff,0
8919696a073ffff,20
8919696a0abffff,5
8919696a107ffff,0
8919696a123ffff,140
8919696a127ffff,240
8919696a12bffff,240
8919696a12fffff,75
8919696a133ffff,125
8919696a137ffff,160
8919696a13bffff,155
8919696a143ffff,0
8919696a147ffff,5
8919696a167ffff,45
8919696a16fffff,10
8919696a177ffff,185
8919696a1a7ffff,30
8919696a1afffff,165
8919696a1c3ffff,5
8919696a203ffff,50
8919696a20bffff,10
8919696a213ffff,15
8919696a217ffff,40
8919696a21bffff,90
8919696a22bffff,0
8919696a22fffff,5
8919696a243ffff,5
8919696a24bffff,10
8919696a257ffff,10
8919696a28fffff,10
8919696a2b3ffff,0
8919696a2bbffff,0
8919696a307ffff,10
8919696a30bffff,25
8919696a30fffff,255
8919696a323ffff,485
8919696a327ffff,385
8919696a32bffff,355
8919696a32fffff,430
8919696a333ffff,330
8919696a337ffff,340
8919696a33bffff,140
8919696a347ffff,145
8919696a34bffff,25
8919696a34fffff,385
8919696a357ffff,5
8919696a363ffff,480
8919696a367ffff,415
8919696a36bffff,350
8919696a36fffff,205
8919696a373ffff,125
8919696a377ffff,355
8919696a37bffff,385
8919696a3afffff,405
8919696a437ffff,0
8919696a443ffff,5
8919696a453ffff,15
8919696a45bffff,20
8919696a48bffff,15
8919696a493ffff,55
8919696a49bffff,35
8919696a4afffff,0
8919696a4c3ffff,10
8919696a4c7ffff,15
8919696a4cbffff,0
8919696a4cfffff,15
8919696a4d7ffff,10
8919696a523ffff,0
8919696a56fffff,0
8919696a5b3ffff,0
8919696a683ffff,10
8919696a693ffff,160
8919696a697ffff,15
8919696a69bffff,150
8919696a6c3ffff,45
8919696a6cbffff,20
8919696a6d3ffff,0
8919696a6d7ffff,35
8919696ac53ffff,400
8919696ac5bffff,35
8919696ac83ffff,305
8919696ac87ffff,45
8919696ac8bffff,285
8919696ac8fffff,130
8919696ac93ffff,130
8919696ac9bffff,335
8919696acb3ffff,40
8919696acbbffff,65
8919696acc3ffff,315
8919696acc7ffff,200
8919696accbffff,305
8919696accfffff,330
8919696acd3ffff,250
8919696acd7ffff,285
8919696acdbffff,440
8919696ae4bffff,10
8919696ae53ffff,110
8919696ae5bffff,340
8919696ae8bffff,40
8919696aec3ffff,270
8919696aec7ffff,100
8919696aecbffff,275
8919696aecfffff,50
8919696aed3ffff,55
8919696aed7ffff,345
8919696aedbffff,315
8919696b003ffff,10
8919696b013ffff,15
8919696b01bffff,75
8919696b053ffff,70
8919696b057ffff,85
8919696b05bffff,25
8919696b083ffff,5
8919696b087ffff,0
8919696b08bffff,35
8919696b08fffff,10
8919696b097ffff,10
8919696b0c3ffff,50
8919696b0c7ffff,280
8919696b0cbffff,20
8919696b0cfffff,215
8919696b0d7ffff,5
8919696b10fffff,0
8919696b117ffff,0
8919696b123ffff,110
8919696b127ffff,235
8919696b12bffff,210
8919696b12fffff,15
8919696b137ffff,0
8919696b13bffff,175
8919696b147ffff,25
8919696b14bffff,25
8919696b14fffff,45
8919696b163ffff,220
8919696b167ffff,45
8919696b16bffff,180
8919696b16fffff,20
8919696b173ffff,250
8919696b177ffff,255
8919696b17bffff,185
8919696b187ffff,5
8919696b227ffff,110
8919696b22fffff,50
8919696b237ffff,10
8919696b293ffff,30
8919696b297ffff,5
8919696b29bffff,10
8919696b2afffff,50
8919696b2d3ffff,0
8919696b303ffff,270
8919696b307ffff,230
8919696b30bffff,205
8919696b30fffff,425
8919696b313ffff,315
8919696b317ffff,485
8919696b31bffff,180
8919696b323ffff,80
8919696b327ffff,40
8919696b32bffff,150
8919696b32fffff,115
8919696b333ffff,315
8919696b337ffff,205
8919696b33bffff,280
8919696b343ffff,330
8919696b347ffff,295
8919696b34bffff,280
8919696b34fffff,165
8919696b353ffff,210
8919696b357ffff,170
8919696b35bffff,445
8919696b363ffff,420
8919696b367ffff,360
8919696b36bffff,455
8919696b36fffff,225
8919696b373ffff,305
8919696b377ffff,240
8919696b37bffff,210
8919696b383ffff,95
8919696b387ffff,280
8919696b38bffff,245
8919696b38fffff,300
8919696b3a3ffff,80
8919696b3a7ffff,65
8919696b3abffff,285
8919696b3afffff,75
8919696b3b3ffff,140
8919696b3b7ffff,110
8919696b3bbffff,270
8919696b3c3ffff,365
8919696b3c7ffff,445
8919696b3cbffff,260
8919696b3cfffff,200
8919696b3d3ffff,80
8919696b3d7ffff,70
8919696b3dbffff,200
8919696b40bffff,0
8919696b543ffff,0
8919696b553ffff,10
8919696b55bffff,20
8919696b593ffff,15
8919696b59bffff,5
8919696b5c3ffff,5
8919696b5c7ffff,10
8919696b5cfffff,0
8919696b5d7ffff,15
8919696b603ffff,0
8919696b60bffff,5
8919696b627ffff,10
8919696b62fffff,15
8919696b633ffff,0
8919696b647ffff,0
8919696b64bffff,205
8919696b64fffff,15
8919696b65bffff,20
8919696b663ffff,0
8919696b667ffff,20
8919696b66bffff,40
8919696b66fffff,30
8919696b67bffff,35
8919696b683ffff,5
89196971b23ffff,5
89196971b27ffff,0
89196971b37ffff,10
89196978003ffff,0
8919697800fffff,0
89196978013ffff,0
8919697801bffff,5
89196978023ffff,10
89196978027ffff,0
8919697802fffff,5
89196978033ffff,5
8919697806bffff,10
89196978073ffff,0
8919697807bffff,0
89196978083ffff,40
89196978087ffff,5
8919697808bffff,15
8919697808fffff,5
89196978093ffff,365
89196978097ffff,55
891969780a3ffff,5
891969780abffff,5
891969780b3ffff,15
891969780b7ffff,10
891969780c7ffff,0
89196978107ffff,0
8919697810bffff,0
8919697810fffff,0
8919697812fffff,0
89196978143ffff,160
89196978147ffff,5
8919697814bffff,175
8919697814fffff,15
8919697815bffff,100
89196978173ffff,0
8919697817bffff,10
8919697819bffff,0
891969781abffff,5
891969781b3ffff,10
891969781bbffff,10
891969781d7ffff,5
89196978203ffff,105
8919697820bffff,255
